Al,Ap,cost,Xtau,XN,Ztau,ZN,xx,yy,zz,fev
3.434577893535902,1.5207369519888811,0.005418660349648441,0.3422879542546583,10.0,0.04537575709109721,13.0,-0.05385214682803997,-0.001627175681481722,-0.989162679300683,34503
3.9116367665521663,0.42065229167355034,0.008237465543436406,1.679522910700247,25.0,0.6290460601245714,4.0,0.02925452895962561,0.039005542213490604,-0.9835250689131178,30480
4.747016231802201,1.2171293337181837,0.004368700095062961,4.002591161415641,10.0,1.0345768014431336,1.0,-0.025787497556764447,-0.013029559785941903,-0.9912625998098669,27653
1.5951217535127444,1.2666733918408797,0.006549082985763177,4.879446563089667,10.0,2.144045222517222,19.0,-0.05279610542176069,0.0063273597601424016,-0.9869018340284824,35703
0.3707525663585191,1.8266426245082212,0.00710857876900195,0.49469325016256543,4.0,0.06919203946820346,13.0,-0.0839817153195153,-0.0007394994948568786,-0.985782842461991,38016
3.87146767360842,0.6474099345610521,0.0022141163247885176,1.6867573545861472,16.0,0.45380676812231724,1.0,-0.004526806196577119,0.014498693380466018,-0.9955717673504072,26470
4.250854725549154,1.5533516394228617,0.003951254155208916,1.6126650314472166,7.0,0.10796447974524316,4.0,-0.012371991932642778,0.025383354189211248,-0.9920974916895906,35705
3.599318980354733,0.938044012429386,0.006348201337559978,1.7349999999999999,10.0,0.1084375,1.0,-0.01641184674665316,0.00815980520286819,-0.9873035973248832,27993
3.131606776560291,1.4264759594523426,0.003115028862546776,0.35510159448999695,10.0,0.15141237679406555,4.0,-0.051681130649258736,-0.001610468538811321,-0.993769942274915,36135
3.1484546535162874,0.3763984857235406,0.008279702024295732,4.03,25.0,0.755625,4.0,-0.0073037367311821685,-0.07841020728544973,-0.9834405959514227,46419
4.326081196700585,1.234487696706165,0.005794315845224385,1.6044659400080368,10.0,0.09942240001339481,1.0,-0.009902860782578328,0.018936323104661812,-0.9884113683095582,32119
2.325167393839439,1.752853540088466,0.007860398359864185,4.403846682094943,10.0,0.664118522826004,1.0,-0.050062295879369806,0.0062247252088740105,-0.9842792032802651,34922
2.9715264069781764,1.750612323261682,0.007822386168178985,2.6010147457014807,7.0,0.08125,1.0,-0.06413712109635576,-0.012132270123225153,-0.9843552276636552,31344
4.9720165231302484,0.9641069699066681,0.005634504846322441,3.919314244671323,13.0,0.733857074451953,1.0,-0.024862249236054762,-0.02115009442384735,-0.9887309903073545,29239
2.4580618192646986,1.317594482581784,0.006979201850116468,1.9777494838933174,22.0,0.8556042571636662,1.0,-0.009972466036530177,-0.07915374003879429,-0.9860415962997655,31642
0.740489033039136,1.3238277537908307,0.009744771241664507,2.5316259019237126,7.0,1.0897561017361856,7.0,-0.040329300909070206,-0.050762014601772106,-0.980510457516695,30964
2.969252733593516,0.7833374977556251,0.009857567730834127,4.111949739872278,13.0,1.7930875595828646,4.0,-0.019224751904500847,0.00446523465470856,-0.9802848645383277,44595
2.3779526765485035,1.4894614001612998,0.0065422552376417364,1.9965590884768665,7.0,0.12793934528410575,4.0,-0.06105032494253053,-0.01230125822696881,-0.9869154895247099,32790
1.4141926910806077,0.7226039881941931,0.009207478320789053,4.125,10.0,1.03125,1.0,-0.03151138105925599,-0.04229470016416292,-0.9815850433584079,28219
4.828013842055439,1.1827674914158819,0.0011769996126899107,3.9747318386170263,10.0,0.24799056436171035,4.0,-0.017983546747118724,0.015095119394804471,-0.9976460007746266,26466
1.5541951984318707,0.7017229584097258,0.006691258229013952,4.042747804845997,10.0,1.007496341409604,1.0,-0.025860418520338952,-0.034952172596467816,-0.9866174835420048,29827
3.6391902321220693,1.3662627059028178,0.0023123701114291517,1.722572029103966,7.0,0.11462126921434444,4.0,-0.02281949921559747,0.013979983931506582,-0.9953752597771394,32734
0.6142374575064556,1.8569754231175495,0.008034832096844746,0.5654547686717687,4.0,0.08670972467573564,4.0,-0.08921662871292395,-0.0017570515971600444,-0.9839303358063108,40911
4.40039394540163,1.3290186556049401,0.0029734027508757643,2.8786305266189762,10.0,1.4226452902821267,4.0,-0.02692176078608348,0.000434938439641,-0.9940531944982481,41807
4.395590050237579,0.6516937598174612,0.0034709323321188146,2.8777938066850948,16.0,0.3912287106542147,1.0,-0.013669974368499814,0.007721441849767495,-0.9930581353357594,42427
3.0438480959655174,1.498519073229398,0.008416905026505273,0.3693062500000008,7.0,0.02196875000000012,4.0,-0.04935659051398818,-0.005094102121302551,-0.9831661899469807,32582
1.0735096917235827,1.3712516784531386,0.009171043006926616,1.438208905746917,7.0,0.0950356762451773,1.0,-0.018126584169891734,0.03265625536881682,-0.9816579139861404,30993
4.37633816719621,1.4621362039688697,0.009661924706631186,2.877428513108552,7.0,0.1737887230306461,4.0,-0.02846671140008878,0.007795091689437331,-0.9806761505867452,43724
4.945048405673854,1.6599105095475875,0.0015006165589587228,2.708105090199346,10.0,0.17275872863721622,22.0,-0.03677407787692415,0.001392709342720549,-0.9969987668821078,40719
2.275263682400217,1.8627277217855787,0.009623475260983172,4.445463279284076,10.0,6.990958155942375e-17,1.0,-0.08505420488718748,2.7755575615628914e-16,-0.9807530494780463,33855
3.4497615405061697,1.6236037040240048,0.009734669446071043,3.1738399629039553,7.0,0.3897708475072268,10.0,-0.031817759740126246,0.011955612606022823,-0.9805306611078385,34786
1.11706136062669,0.9246346440507653,0.0073634123341908,4.312187813386743,10.0,0.5232217052968725,10.0,-0.0481585060054755,-0.0003621991340506808,-0.9852731753316195,32429
0.5809492603410071,1.7657447147787473,0.005515434824498455,3.5924235968669223,10.0,0.1121875,1.0,-0.011429452594581883,0.061475449409472,-0.9889691303509927,28294
4.480804539543372,1.793205911583261,0.00744892379541473,0.30713241896901194,10.0,0.12796875,4.0,-0.05647027708405345,-0.002740724466432292,-0.9851021524091699,37052
0.33652708849282564,0.5501809718643904,0.00458043804707553,0.5327375,10.0,0.06370345047253372,13.0,-0.02513926451087077,-0.0005871933793439154,-0.9908391239058694,37627
